Entity,Code,Day,Temperature anomaly
India,IND,1996-10-15,-0.85676384
India,IND,1996-11-15,-0.77168083
India,IND,1996-12-15,-0.7358799
India,IND,1997-01-15,-0.81056976
India,IND,1997-02-15,-1.061594
India,IND,1997-03-15,-0.3439083
India,IND,1997-04-15,-2.1479568
India,IND,1997-05-15,-1.0343552
India,IND,1997-06-15,-0.49056244
India,IND,1997-07-15,0.036815643
India,IND,1997-08-15,-0.15811348
India,IND,1997-09-15,-0.2574787
India,IND,1997-10-15,-1.1590004
India,IND,1997-11-15,-0.07937622
India,IND,1997-12-15,-0.565712
India,IND,1998-01-15,0.087465286
India,IND,1998-02-15,-0.33901405
India,IND,1998-03-15,-1.2202644
India,IND,1998-04-15,0.06347275
India,IND,1998-05-15,0.6476822
India,IND,1998-06-15,0.68019295
India,IND,1998-07-15,0.06087494
India,IND,1998-08-15,0.31519318
India,IND,1998-09-15,-0.005268097
India,IND,1998-10-15,0.036067963
India,IND,1998-11-15,-0.003162384
India,IND,1998-12-15,-0.25524902
India,IND,1999-01-15,-0.52241325
India,IND,1999-02-15,0.68136024
India,IND,1999-03-15,0.49556923
India,IND,1999-04-15,0.9626808
India,IND,1999-05-15,-0.85157204
India,IND,1999-06-15,-0.8743248
India,IND,1999-07-15,-0.18568993
India,IND,1999-08-15,-0.21089935
India,IND,1999-09-15,-0.16671753
India,IND,1999-10-15,-0.3014984
India,IND,1999-11-15,-0.074668884
India,IND,1999-12-15,-0.25075722
India,IND,2000-01-15,0.41783142
India,IND,2000-02-15,-1.4134712
India,IND,2000-03-15,-0.8647957
India,IND,2000-04-15,0.578413
India,IND,2000-05-15,-0.6262207
India,IND,2000-06-15,-0.9631481
India,IND,2000-07-15,-0.52524567
India,IND,2000-08-15,0.00032043457
India,IND,2000-09-15,-0.13824844
India,IND,2000-10-15,0.6798363
India,IND,2000-11-15,0.41171455
India,IND,2000-12-15,-0.24630547
India,IND,2001-01-15,-0.16327858
India,IND,2001-02-15,0.36523056
India,IND,2001-03-15,-0.26768494
India,IND,2001-04-15,-0.5627899
India,IND,2001-05-15,-0.19879723
India,IND,2001-06-15,-1.4386368
India,IND,2001-07-15,-0.53933525
India,IND,2001-08-15,-0.035152435
India,IND,2001-09-15,0.43245697
India,IND,2001-10-15,0.23280716
India,IND,2001-11-15,0.28953552
India,IND,2001-12-15,0.113435745
India,IND,2002-01-15,-0.01559639
India,IND,2002-02-15,-0.053567886
India,IND,2002-03-15,0.2830944
India,IND,2002-04-15,0.45607376
India,IND,2002-05-15,0.25170708
India,IND,2002-06-15,-0.21338654
India,IND,2002-07-15,1.0326385
India,IND,2002-08-15,-0.15473747
India,IND,2002-09-15,-0.22712708
India,IND,2002-10-15,0.28170013
India,IND,2002-11-15,0.12253761
India,IND,2002-12-15,0.8245506
India,IND,2003-01-15,-0.16526413
India,IND,2003-02-15,0.28684235
India,IND,2003-03-15,-0.42712212
India,IND,2003-04-15,0.38376045
India,IND,2003-05-15,0.23395538
India,IND,2003-06-15,0.36314964
India,IND,2003-07-15,-0.2916832
India,IND,2003-08-15,-0.038967133
India,IND,2003-09-15,-0.33426857
India,IND,2003-10-15,-0.25170326
India,IND,2003-11-15,-0.13599777
India,IND,2003-12-15,-0.13171959
India,IND,2004-01-15,-0.07512665
India,IND,2004-02-15,-0.094293594
India,IND,2004-03-15,1.4997787
India,IND,2004-04-15,0.5066433
India,IND,2004-05-15,-0.46857262
India,IND,2004-06-15,-0.66150665
India,IND,2004-07-15,0.09354591
India,IND,2004-08-15,-0.2712536
India,IND,2004-09-15,0.27036667
India,IND,2004-10-15,-1.065855
India,IND,2004-11-15,-0.14616776
India,IND,2004-12-15,0.4344883
India,IND,2005-01-15,0.02870369
India,IND,2005-02-15,0.13836479
India,IND,2005-03-15,0.34109306
India,IND,2005-04-15,-0.5518055
India,IND,2005-05-15,-0.26799202
India,IND,2005-06-15,1.070673
India,IND,2005-07-15,-0.28459167
India,IND,2005-08-15,0.18511963
India,IND,2005-09-15,-0.039966583
India,IND,2005-10-15,-0.2586689
India,IND,2005-11-15,-0.72242737
India,IND,2005-12-15,-0.557642
India,IND,2006-01-15,0.5112896
India,IND,2006-02-15,2.0760632
India,IND,2006-03-15,-0.5824394
India,IND,2006-04-15,-0.08772087
India,IND,2006-05-15,-0.30257797
India,IND,2006-06-15,-0.32335472
India,IND,2006-07-15,-0.0040607452
India,IND,2006-08-15,-0.2536583
India,IND,2006-09-15,0.028490067
India,IND,2006-10-15,0.3993454
India,IND,2006-11-15,0.20196533
India,IND,2006-12-15,0.4314022
India,IND,2007-01-15,0.3849926
India,IND,2007-02-15,0.06571579
India,IND,2007-03-15,-0.4762478
India,IND,2007-04-15,0.5478077
India,IND,2007-05-15,0.03763199
India,IND,2007-06-15,-0.038272858
India,IND,2007-07-15,0.004793167
India,IND,2007-08-15,0.10749626
India,IND,2007-09-15,-0.08283806
India,IND,2007-10-15,-0.28931046
India,IND,2007-11-15,0.17778397
India,IND,2007-12-15,0.1859684
India,IND,2008-01-15,-0.035341263
India,IND,2008-02-15,-1.3680286
India,IND,2008-03-15,0.2346611
India,IND,2008-04-15,-0.25035286
India,IND,2008-05-15,-0.4490986
India,IND,2008-06-15,-1.2921715
India,IND,2008-07-15,-0.06801033
India,IND,2008-08-15,-0.28524017
India,IND,2008-09-15,-0.29426575
India,IND,2008-10-15,0.18412209
India,IND,2008-11-15,0.27484894
India,IND,2008-12-15,1.1986294
India,IND,2009-01-15,1.4345627
India,IND,2009-02-15,1.2392025
India,IND,2009-03-15,0.5479717
India,IND,2009-04-15,0.6016426
India,IND,2009-05-15,-0.04351425
India,IND,2009-06-15,0.992424
India,IND,2009-07-15,0.16747284
India,IND,2009-08-15,0.6085491
India,IND,2009-09-15,0.5372143
India,IND,2009-10-15,-0.07081032
India,IND,2009-11-15,-0.10039902
India,IND,2009-12-15,0.53946495
India,IND,2010-01-15,-0.10841942
India,IND,2010-02-15,0.62327576
India,IND,2010-03-15,1.9381695
India,IND,2010-04-15,1.8331909
India,IND,2010-05-15,0.8405323
India,IND,2010-06-15,0.56712914
India,IND,2010-07-15,-0.102954865
India,IND,2010-08-15,0.16273117
India,IND,2010-09-15,-0.29736328
India,IND,2010-10-15,0.31313705
India,IND,2010-11-15,0.6505604
India,IND,2010-12-15,-0.5096493
India,IND,2011-01-15,-0.82214355
India,IND,2011-02-15,-0.1641922
India,IND,2011-03-15,0.161726
India,IND,2011-04-15,-0.92899513
India,IND,2011-05-15,-0.037820816
India,IND,2011-06-15,-0.57432556
India,IND,2011-07-15,-0.10427284
India,IND,2011-08-15,-0.1799984
India,IND,2011-09-15,-0.25574303
India,IND,2011-10-15,0.29930878
India,IND,2011-11-15,0.5809059
India,IND,2011-12-15,0.16522217
India,IND,2012-01-15,-0.5362129
India,IND,2012-02-15,-0.40319252
India,IND,2012-03-15,-0.15925598
India,IND,2012-04-15,-0.0866909
India,IND,2012-05-15,0.35450935
India,IND,2012-06-15,0.933939
India,IND,2012-07-15,0.14525795
India,IND,2012-08-15,-0.080244064
India,IND,2012-09-15,-0.1233387
India,IND,2012-10-15,-0.3557167
India,IND,2012-11-15,-0.492548
India,IND,2012-12-15,0.25803375
India,IND,2013-01-15,-0.31363297
India,IND,2013-02-15,-0.11392403
India,IND,2013-03-15,0.18175888
India,IND,2013-04-15,-0.21294403
India,IND,2013-05-15,0.53696823
India,IND,2013-06-15,-1.0459843
India,IND,2013-07-15,-0.5545254
India,IND,2013-08-15,-0.3536625
India,IND,2013-09-15,0.17402649
India,IND,2013-10-15,-0.095458984
India,IND,2013-11-15,-0.75006104
India,IND,2013-12-15,-0.24711609
India,IND,2014-01-15,-0.09228134
India,IND,2014-02-15,-1.0444031
India,IND,2014-03-15,-0.8557472
India,IND,2014-04-15,-0.11180878
India,IND,2014-05-15,-0.44592094
India,IND,2014-06-15,1.3026142
India,IND,2014-07-15,0.482687
India,IND,2014-08-15,0.44387245
India,IND,2014-09-15,-0.002620697
India,IND,2014-10-15,0.40592194
India,IND,2014-11-15,0.34476662
India,IND,2014-12-15,-0.46881294
India,IND,2015-01-15,-0.3714981
India,IND,2015-02-15,0.5596428
India,IND,2015-03-15,-0.632452
India,IND,2015-04-15,-0.9626293
India,IND,2015-05-15,0.39427376
India,IND,2015-06-15,-0.2905712
India,IND,2015-07-15,0.52140427
India,IND,2015-08-15,0.5505829
India,IND,2015-09-15,0.8088398
India,IND,2015-10-15,1.0384388
India,IND,2015-11-15,1.0575104
India,IND,2015-12-15,0.6289406
India,IND,2016-01-15,0.80522156
India,IND,2016-02-15,1.2651405
India,IND,2016-03-15,1.1383133
India,IND,2016-04-15,1.6041775
India,IND,2016-05-15,0.35300064
India,IND,2016-06-15,0.58826256
India,IND,2016-07-15,-0.056158066
India,IND,2016-08-15,0.31516838
India,IND,2016-09-15,0.3313141
India,IND,2016-10-15,0.47424316
India,IND,2016-11-15,0.15426445
India,IND,2016-12-15,0.9077606
India,IND,2017-01-15,0.5407181
India,IND,2017-02-15,0.887516
India,IND,2017-03-15,0.16546059
India,IND,2017-04-15,1.0639496
India,IND,2017-05-15,0.64011383
India,IND,2017-06-15,-0.03105545
India,IND,2017-07-15,0.06461525
India,IND,2017-08-15,0.49697495
India,IND,2017-09-15,0.74858475
India,IND,2017-10-15,0.9922085
India,IND,2017-11-15,0.12553215
India,IND,2017-12-15,0.52178
India,IND,2018-01-15,0.23314285
India,IND,2018-02-15,0.78927803
India,IND,2018-03-15,0.9270153
India,IND,2018-04-15,0.32917404
India,IND,2018-05-15,0.31991196
India,IND,2018-06-15,0.3346119
India,IND,2018-07-15,0.08161163
India,IND,2018-08-15,0.19496727
India,IND,2018-09-15,0.16261101
India,IND,2018-10-15,0.31006432
India,IND,2018-11-15,0.5381832
India,IND,2018-12-15,-0.36445045
India,IND,2019-01-15,-0.24637794
India,IND,2019-02-15,-0.12901878
India,IND,2019-03-15,-0.22164536
India,IND,2019-04-15,0.8459816
India,IND,2019-05-15,0.6069069
India,IND,2019-06-15,1.3687916
India,IND,2019-07-15,0.59568596
India,IND,2019-08-15,0.35405922
India,IND,2019-09-15,0.15486717
India,IND,2019-10-15,-0.09455681
India,IND,2019-11-15,0.71567345
India,IND,2019-12-15,-0.5373726
India,IND,2020-01-15,-0.08293152
India,IND,2020-02-15,-0.44656563
India,IND,2020-03-15,-0.92440414
India,IND,2020-04-15,-0.37488174
India,IND,2020-05-15,-0.21809387
India,IND,2020-06-15,-0.66389847
India,IND,2020-07-15,0.5948467
India,IND,2020-08-15,0.45291138
India,IND,2020-09-15,0.85012436
India,IND,2020-10-15,0.8345146
India,IND,2020-11-15,-0.10512924
India,IND,2020-12-15,0.046129227
India,IND,2021-01-15,0.67765236
India,IND,2021-02-15,0.4066391
India,IND,2021-03-15,0.9724312
India,IND,2021-04-15,-0.062036514
India,IND,2021-05-15,-1.5760765
India,IND,2021-06-15,-0.93328476
India,IND,2021-07-15,0.48077202
India,IND,2021-08-15,0.5693073
India,IND,2021-09-15,0.22055626
India,IND,2021-10-15,0.49333382
India,IND,2021-11-15,-0.06829071
India,IND,2021-12-15,-0.044433594
India,IND,2022-01-15,-0.43470192
India,IND,2022-02-15,-0.64466095
India,IND,2022-03-15,1.3888988
India,IND,2022-04-15,1.4526138
India,IND,2022-05-15,0.013080597
India,IND,2022-06-15,0.47310257
India,IND,2022-07-15,-0.0047302246
India,IND,2022-08-15,0.35001373
India,IND,2022-09-15,0.29115486
India,IND,2022-10-15,-0.2705059
India,IND,2022-11-15,-0.18762589
India,IND,2022-12-15,0.82601357
India,IND,2023-01-15,0.0014514923
India,IND,2023-02-15,1.0346622
India,IND,2023-03-15,-0.42070198
India,IND,2023-04-15,-0.88967705
India,IND,2023-05-15,-1.2383785
India,IND,2023-06-15,0.56406975
India,IND,2023-07-15,0.2611065
India,IND,2023-08-15,0.83706474
India,IND,2023-09-15,0.7714386
India,IND,2023-10-15,0.6637478
India,IND,2023-11-15,0.9196472
India,IND,2023-12-15,0.81822586
India,IND,2024-01-15,0.13316536
India,IND,2024-02-15,0.29763794
India,IND,2024-03-15,0.12943268
India,IND,2024-04-15,0.6106491
India,IND,2024-05-15,0.47037506
India,IND,2024-06-15,0.8326359
India,IND,2024-07-15,0.67235374
India,IND,2024-08-15,0.44521332
India,IND,2024-09-15,0.68348694
India,IND,2024-10-15,1.360857
Netherlands,NLD,1940-01-15,-9.08041
Netherlands,NLD,1940-02-15,-4.6544027
Netherlands,NLD,1940-03-15,-1.1019773
Netherlands,NLD,1940-04-15,-0.6092367
Netherlands,NLD,1940-05-15,-0.186759
Netherlands,NLD,1940-06-15,0.39809227
Netherlands,NLD,1940-07-15,-2.027525
Netherlands,NLD,1940-08-15,-2.3100338
Netherlands,NLD,1940-09-15,-1.5778875
Netherlands,NLD,1940-10-15,-2.0541582
Netherlands,NLD,1940-11-15,0.33698273
Netherlands,NLD,1940-12-15,-2.7034388
Netherlands,NLD,1941-01-15,-5.4221096
Netherlands,NLD,1941-02-15,-2.081925
Netherlands,NLD,1941-03-15,-1.5685296
Netherlands,NLD,1941-04-15,-2.9272847
Netherlands,NLD,1941-05-15,-3.4145632
Netherlands,NLD,1941-06-15,-0.12050629
Netherlands,NLD,1941-07-15,0.8726673
Netherlands,NLD,1941-08-15,-2.5457554
Netherlands,NLD,1941-09-15,-0.37285614
Netherlands,NLD,1941-10-15,-0.89923954
Netherlands,NLD,1941-11-15,-2.4908118
Netherlands,NLD,1941-12-15,0.7116928
Netherlands,NLD,1942-01-15,-8.346567
Netherlands,NLD,1942-02-15,-7.661202
Netherlands,NLD,1942-03-15,-3.255696
Netherlands,NLD,1942-04-15,-0.8382549
Netherlands,NLD,1942-05-15,-1.330203
Netherlands,NLD,1942-06-15,-1.7496681
Netherlands,NLD,1942-07-15,-2.1221914
Netherlands,NLD,1942-08-15,0.17420197
Netherlands,NLD,1942-09-15,0.1833477
Netherlands,NLD,1942-10-15,1.1375055
Netherlands,NLD,1942-11-15,-1.0275311
Netherlands,NLD,1942-12-15,0.86913633
Netherlands,NLD,1943-01-15,-0.15990496
Netherlands,NLD,1943-02-15,1.0808609
Netherlands,NLD,1943-03-15,0.13599205
Netherlands,NLD,1943-04-15,0.7831459
Netherlands,NLD,1943-05-15,0.038249016
Netherlands,NLD,1943-06-15,-1.3133383
Netherlands,NLD,1943-07-15,-0.820137
Netherlands,NLD,1943-08-15,-0.4917965
Netherlands,NLD,1943-09-15,-0.49301052
Netherlands,NLD,1943-10-15,0.33716106
Netherlands,NLD,1943-11-15,-1.6764064
Netherlands,NLD,1943-12-15,-1.7387702
Netherlands,NLD,1944-01-15,1.9794965
Netherlands,NLD,1944-02-15,-1.6045232
Netherlands,NLD,1944-03-15,-2.7178912
Netherlands,NLD,1944-04-15,-0.23254776
Netherlands,NLD,1944-05-15,-1.9132061
Netherlands,NLD,1944-06-15,-2.1782694
Netherlands,NLD,1944-07-15,-1.3320808
Netherlands,NLD,1944-08-15,1.3776321
Netherlands,NLD,1944-09-15,-1.3042774
Netherlands,NLD,1944-10-15,-1.398571
Netherlands,NLD,1944-11-15,-0.67281103
Netherlands,NLD,1944-12-15,-1.9632604
Netherlands,NLD,1945-01-15,-5.338085
Netherlands,NLD,1945-02-15,1.9425209
Netherlands,NLD,1945-03-15,1.1671553
Netherlands,NLD,1945-04-15,-0.20079994
Netherlands,NLD,1945-05-15,0.53886795
Netherlands,NLD,1945-06-15,0.10857582
Netherlands,NLD,1945-07-15,-0.23892212
Netherlands,NLD,1945-08-15,-1.3138599
Netherlands,NLD,1945-09-15,0.14574146
Netherlands,NLD,1945-10-15,0.91631794
Netherlands,NLD,1945-11-15,-2.1445827
Netherlands,NLD,1945-12-15,-0.2837739
Netherlands,NLD,1946-01-15,-3.3805017
Netherlands,NLD,1946-02-15,0.9228518
Netherlands,NLD,1946-03-15,-2.1731262
Netherlands,NLD,1946-04-15,0.08905029
Netherlands,NLD,1946-05-15,0.10678387
Netherlands,NLD,1946-06-15,-1.6398106
Netherlands,NLD,1946-07-15,-0.15862656
Netherlands,NLD,1946-08-15,-1.5540257
Netherlands,NLD,1946-09-15,0.19018173
Netherlands,NLD,1946-10-15,-1.2963524
Netherlands,NLD,1946-11-15,-0.2934966
Netherlands,NLD,1946-12-15,-4.1599216
Netherlands,NLD,1947-01-15,-4.7785954
Netherlands,NLD,1947-02-15,-9.292862
Netherlands,NLD,1947-03-15,-3.5566132
Netherlands,NLD,1947-04-15,-0.67958164
Netherlands,NLD,1947-05-15,1.3105526
Netherlands,NLD,1947-06-15,1.8371563
Netherlands,NLD,1947-07-15,1.4745502
Netherlands,NLD,1947-08-15,2.0538197
Netherlands,NLD,1947-09-15,2.6009989
Netherlands,NLD,1947-10-15,-0.56331635
Netherlands,NLD,1947-11-15,0.39535666
Netherlands,NLD,1947-12-15,-0.06272459
Netherlands,NLD,1948-01-15,1.1073971
Netherlands,NLD,1948-02-15,-0.9787817
Netherlands,NLD,1948-03-15,0.59867144
Netherlands,NLD,1948-04-15,0.16348171
Netherlands,NLD,1948-05-15,-0.57287884
Netherlands,NLD,1948-06-15,-0.5997324
Netherlands,NLD,1948-07-15,-1.4817505
Netherlands,NLD,1948-08-15,-1.5695057
Netherlands,NLD,1948-09-15,0.03563118
Netherlands,NLD,1948-10-15,-0.4831848
Netherlands,NLD,1948-11-15,-1.2969227
Netherlands,NLD,1948-12-15,-0.18235922
Netherlands,NLD,1949-01-15,0.6046457
Netherlands,NLD,1949-02-15,0.52802014
Netherlands,NLD,1949-03-15,-2.4428928
Netherlands,NLD,1949-04-15,0.6679611
Netherlands,NLD,1949-05-15,-1.8146477
Netherlands,NLD,1949-06-15,-1.94734
Netherlands,NLD,1949-07-15,-1.0650902
Netherlands,NLD,1949-08-15,-0.84261703
Netherlands,NLD,1949-09-15,2.5043058
Netherlands,NLD,1949-10-15,1.0393343
Netherlands,NLD,1949-11-15,-1.3889837
Netherlands,NLD,1949-12-15,0.65605545
Netherlands,NLD,1950-01-15,-1.9857798
Netherlands,NLD,1950-02-15,1.7526319
Netherlands,NLD,1950-03-15,0.2663288
Netherlands,NLD,1950-04-15,-2.0264645
Netherlands,NLD,1950-05-15,-0.68395615
Netherlands,NLD,1950-06-15,1.1503258
Netherlands,NLD,1950-07-15,-0.80883026
Netherlands,NLD,1950-08-15,-0.4233513
Netherlands,NLD,1950-09-15,-1.2459221
Netherlands,NLD,1950-10-15,-1.6150942
Netherlands,NLD,1950-11-15,-1.0264378
Netherlands,NLD,1950-12-15,-4.7496476
Netherlands,NLD,1951-01-15,0.26128173
Netherlands,NLD,1951-02-15,-0.12906313
Netherlands,NLD,1951-03-15,-2.4295237
Netherlands,NLD,1951-04-15,-2.6256847
Netherlands,NLD,1951-05-15,-1.5782022
Netherlands,NLD,1951-06-15,-1.1759043
Netherlands,NLD,1951-07-15,-1.4947548
Netherlands,NLD,1951-08-15,-1.302124
Netherlands,NLD,1951-09-15,0.46320915
Netherlands,NLD,1951-10-15,-2.2542057
Netherlands,NLD,1951-11-15,1.445838
Netherlands,NLD,1951-12-15,0.66913366
Netherlands,NLD,1952-01-15,-0.7555151
Netherlands,NLD,1952-02-15,-1.1191144
Netherlands,NLD,1952-03-15,-1.4626145
Netherlands,NLD,1952-04-15,0.5739012
Netherlands,NLD,1952-05-15,-0.1471672
Netherlands,NLD,1952-06-15,-0.9680357
Netherlands,NLD,1952-07-15,-0.85248375
Netherlands,NLD,1952-08-15,-0.7310295
Netherlands,NLD,1952-09-15,-3.1245956
Netherlands,NLD,1952-10-15,-2.4663343
Netherlands,NLD,1952-11-15,-3.7116594
Netherlands,NLD,1952-12-15,-2.40794
Netherlands,NLD,1953-01-15,-1.868979
Netherlands,NLD,1953-02-15,-1.605309
Netherlands,NLD,1953-03-15,-1.446177
Netherlands,NLD,1953-04-15,-1.0904722
Netherlands,NLD,1953-05-15,-0.38136768
Netherlands,NLD,1953-06-15,-0.28228474
Netherlands,NLD,1953-07-15,-1.2157822
Netherlands,NLD,1953-08-15,-1.2747135
Netherlands,NLD,1953-09-15,-0.74412537
Netherlands,NLD,1953-10-15,0.69863224
Netherlands,NLD,1953-11-15,0.59566736
Netherlands,NLD,1953-12-15,1.3743396
Netherlands,NLD,1954-01-15,-3.1156948
Netherlands,NLD,1954-02-15,-4.2360096
Netherlands,NLD,1954-03-15,-0.66275024
Netherlands,NLD,1954-04-15,-2.9916487
Netherlands,NLD,1954-05-15,-0.67735004
Netherlands,NLD,1954-06-15,-0.9517431
Netherlands,NLD,1954-07-15,-3.6087027
Netherlands,NLD,1954-08-15,-2.1091452
Netherlands,NLD,1954-09-15,-1.0896721
Netherlands,NLD,1954-10-15,0.9520979
Netherlands,NLD,1954-11-15,-0.03269005
Netherlands,NLD,1954-12-15,1.4182034
Netherlands,NLD,1955-01-15,-3.0186257
Netherlands,NLD,1955-02-15,-3.5919452
Netherlands,NLD,1955-03-15,-4.323613
Netherlands,NLD,1955-04-15,-1.6353374
Netherlands,NLD,1955-05-15,-3.2511044
Netherlands,NLD,1955-06-15,-1.8221855
Netherlands,NLD,1955-07-15,-0.77353096
Netherlands,NLD,1955-08-15,0.10526657
Netherlands,NLD,1955-09-15,-0.09991455
Netherlands,NLD,1955-10-15,-1.2459841
Netherlands,NLD,1955-11-15,-0.25333357
Netherlands,NLD,1955-12-15,0.5917096
Netherlands,NLD,1956-01-15,-1.1000137
Netherlands,NLD,1956-02-15,-9.893857
Netherlands,NLD,1956-03-15,-1.3225555
Netherlands,NLD,1956-04-15,-4.0311823
Netherlands,NLD,1956-05-15,-1.1186361
Netherlands,NLD,1956-06-15,-3.0222397
Netherlands,NLD,1956-07-15,-1.609951
Netherlands,NLD,1956-08-15,-3.613143
Netherlands,NLD,1956-09-15,-0.14258862
Netherlands,NLD,1956-10-15,-0.94313526
Netherlands,NLD,1956-11-15,-1.7553482
Netherlands,NLD,1956-12-15,1.1103997
Netherlands,NLD,1957-01-15,0.20905614
Netherlands,NLD,1957-02-15,1.4494121
Netherlands,NLD,1957-03-15,1.8192215
Netherlands,NLD,1957-04-15,-1.2983522
Netherlands,NLD,1957-05-15,-2.7583466
Netherlands,NLD,1957-06-15,0.17144775
Netherlands,NLD,1957-07-15,-0.5398617
Netherlands,NLD,1957-08-15,-2.0069742
Netherlands,NLD,1957-09-15,-1.8369188
Netherlands,NLD,1957-10-15,0.04805565
Netherlands,NLD,1957-11-15,-0.53288555
Netherlands,NLD,1957-12-15,-1.1243174
Netherlands,NLD,1958-01-15,-1.1781521
Netherlands,NLD,1958-02-15,0.0018548965
Netherlands,NLD,1958-03-15,-4.0332074
Netherlands,NLD,1958-04-15,-3.3384361
Netherlands,NLD,1958-05-15,-0.9450722
Netherlands,NLD,1958-06-15,-1.4256763
Netherlands,NLD,1958-07-15,-1.3972836
Netherlands,NLD,1958-08-15,-0.64801407
Netherlands,NLD,1958-09-15,1.0123062
Netherlands,NLD,1958-10-15,0.31070232
Netherlands,NLD,1958-11-15,-1.4447298
Netherlands,NLD,1958-12-15,0.67185926
Netherlands,NLD,1959-01-15,-1.5394967
Netherlands,NLD,1959-02-15,-2.53961
Netherlands,NLD,1959-03-15,0.7396555
Netherlands,NLD,1959-04-15,0.32459068
Netherlands,NLD,1959-05-15,-0.18387032
Netherlands,NLD,1959-06-15,-0.014007568
Netherlands,NLD,1959-07-15,0.38102722
Netherlands,NLD,1959-08-15,0.067243576
Netherlands,NLD,1959-09-15,0.7523775
Netherlands,NLD,1959-10-15,0.47442532
Netherlands,NLD,1959-11-15,-1.3441772
Netherlands,NLD,1959-12-15,0.14512873
Netherlands,NLD,1960-01-15,-0.58174586
Netherlands,NLD,1960-02-15,-0.62772536
Netherlands,NLD,1960-03-15,-0.3123536
Netherlands,NLD,1960-04-15,-0.6009636
Netherlands,NLD,1960-05-15,-0.14058208
Netherlands,NLD,1960-06-15,0.30270958
Netherlands,NLD,1960-07-15,-2.4794464
Netherlands,NLD,1960-08-15,-1.8437481
Netherlands,NLD,1960-09-15,-0.89956856
Netherlands,NLD,1960-10-15,-0.067993164
Netherlands,NLD,1960-11-15,0.8264613
Netherlands,NLD,1960-12-15,-0.7083318
Netherlands,NLD,1961-01-15,-1.3140826
Netherlands,NLD,1961-02-15,2.6402194
Netherlands,NLD,1961-03-15,1.2893391
Netherlands,NLD,1961-04-15,0.9237623
Netherlands,NLD,1961-05-15,-1.9389267
Netherlands,NLD,1961-06-15,-0.33565044
Netherlands,NLD,1961-07-15,-2.3870993
Netherlands,NLD,1961-08-15,-1.6240749
Netherlands,NLD,1961-09-15,2.1404753
Netherlands,NLD,1961-10-15,0.99753094
Netherlands,NLD,1961-11-15,-1.6868782
Netherlands,NLD,1961-12-15,-2.361775
Netherlands,NLD,1962-01-15,0.38639998
Netherlands,NLD,1962-02-15,-0.6888344
Netherlands,NLD,1962-03-15,-4.1358314
Netherlands,NLD,1962-04-15,-1.4710464
Netherlands,NLD,1962-05-15,-3.0750408
Netherlands,NLD,1962-06-15,-2.14149
Netherlands,NLD,1962-07-15,-3.2534704
Netherlands,NLD,1962-08-15,-2.3220196
Netherlands,NLD,1962-09-15,-1.5019531
Netherlands,NLD,1962-10-15,0.10648632
Netherlands,NLD,1962-11-15,-2.2586079
Netherlands,NLD,1962-12-15,-4.332516
Netherlands,NLD,1963-01-15,-8.5948715
Netherlands,NLD,1963-02-15,-6.917305
Netherlands,NLD,1963-03-15,-1.6189294
Netherlands,NLD,1963-04-15,-0.60307026
Netherlands,NLD,1963-05-15,-1.9945145
Netherlands,NLD,1963-06-15,-0.19792747
Netherlands,NLD,1963-07-15,-1.5222454
Netherlands,NLD,1963-08-15,-2.1989698
Netherlands,NLD,1963-09-15,-0.64956284
Netherlands,NLD,1963-10-15,-0.91819
Netherlands,NLD,1963-11-15,1.6245136
Netherlands,NLD,1963-12-15,-4.6504545
Netherlands,NLD,1964-01-15,-2.5429611
Netherlands,NLD,1964-02-15,-0.27159023
Netherlands,NLD,1964-03-15,-3.592947
Netherlands,NLD,1964-04-15,-0.65084934
Netherlands,NLD,1964-05-15,1.1599989
Netherlands,NLD,1964-06-15,-0.27483082
Netherlands,NLD,1964-07-15,-0.9763279
Netherlands,NLD,1964-08-15,-1.3070488
Netherlands,NLD,1964-09-15,-0.052859306
Netherlands,NLD,1964-10-15,-2.3778372
Netherlands,NLD,1964-11-15,-0.19187832
Netherlands,NLD,1964-12-15,-1.2443304
Netherlands,NLD,1965-01-15,-0.28835583
Netherlands,NLD,1965-02-15,-1.4003689
Netherlands,NLD,1965-03-15,-1.5477095
Netherlands,NLD,1965-04-15,-1.7408247
Netherlands,NLD,1965-05-15,-1.2441187
Netherlands,NLD,1965-06-15,-0.88829803
Netherlands,NLD,1965-07-15,-3.0407133
Netherlands,NLD,1965-08-15,-2.300397
Netherlands,NLD,1965-09-15,-1.2489367
Netherlands,NLD,1965-10-15,-0.40394974
Netherlands,NLD,1965-11-15,-3.718848
Netherlands,NLD,1965-12-15,0.49910212
Netherlands,NLD,1966-01-15,-3.0011492
Netherlands,NLD,1966-02-15,0.32347322
Netherlands,NLD,1966-03-15,-0.90535593
Netherlands,NLD,1966-04-15,-1.2144527
Netherlands,NLD,1966-05-15,0.03010273
Netherlands,NLD,1966-06-15,0.97307587
Netherlands,NLD,1966-07-15,-2.2907963
Netherlands,NLD,1966-08-15,-1.9568567
Netherlands,NLD,1966-09-15,-0.64320755
Netherlands,NLD,1966-10-15,0.47728825
Netherlands,NLD,1966-11-15,-2.2611032
Netherlands,NLD,1966-12-15,0.3821683
Netherlands,NLD,1967-01-15,0.2043047
Netherlands,NLD,1967-02-15,1.3371432
Netherlands,NLD,1967-03-15,0.66920567
Netherlands,NLD,1967-04-15,-2.183137
